"Gender","Age","Education","Income","Income2","Occupation","State","Relationship.Status","Obligation","Obligation2","NEP","Vacation.Behaviour"
"Female",32,3,"$60,001 to $90,000","60-90k","Clerical or service worker","VIC","living with a partner",4.13333333333333,"Q3",3.86666666666667,2.66666666666667
"Male",58,1,NA,NA,"transport worker","QLD","single",3.6,"Q2",2.53333333333333,3.16666666666667
"Female",30,6,"$60,001 to $90,000","60-90k","Clerical or service worker","VIC","living with a partner",2.3,"Q1",2.86666666666667,1.96666666666667
"Female",53,1,"$60,001 to $90,000","60-90k","sales","VIC","married",3.23333333333333,"Q1",3.4,2.04347826086957
"Female",51,8,"$90,001 to $120,000","90-120k","professional","NSW","living with a partner",4.7,"Q4",4.2,4.16666666666667
"Female",48,3,"$90,001 to $120,000","90-120k","manager or administrator","VIC","single",4.03333333333333,"Q3",4.4,2.66666666666667
"Female",69,8,"$30,001 to $60,000","30-60k","retired","QLD","married",3.73333333333333,"Q2",3.06666666666667,3.65
"Female",61,6,"Less than $30,000","<30k","retired","ACT","married",4.3,"Q4",4.06666666666667,3.63333333333333
"Female",26,6,"$30,001 to $60,000","30-60k","manager or administrator","QLD","married",2.93333333333333,"Q1",3.66666666666667,2.4
"Male",21,6,"$60,001 to $90,000","60-90k","Clerical or service worker","NSW","single",4.5,"Q4",3.8,4.45833333333333
"Male",43,6,"$60,001 to $90,000","60-90k","Clerical or service worker","WA","living with a partner",4.3,"Q4",3.06666666666667,2.76666666666667
"Male",61,3,"Less than $30,000","<30k","retired","QLD","single",2.56666666666667,"Q1",2.53333333333333,1.66666666666667
"Female",31,4,"$120,001 to $150,000",">120k","manager or administrator","NSW","married",4.46666666666667,"Q4",3.8,4.17647058823529
"Female",27,1,"$30,001 to $60,000","30-60k","small business owner","QLD","married",4.43333333333333,"Q4",4.4,3.31578947368421
"Female",32,6,NA,NA,"manager or administrator","VIC","married",3.4,"Q2",3.33333333333333,2.33333333333333
"Male",31,1,"$30,001 to $60,000","30-60k","professional","NSW","married",3.9,"Q3",3.06666666666667,3
"Male",26,7,"$30,001 to $60,000","30-60k","manager or administrator","VIC","living with a partner",3.83333333333333,"Q3",3.46666666666667,3.06666666666667
"Female",33,4,"$60,001 to $90,000","60-90k","Clerical or service worker","NSW","living with a partner",4.2,"Q3",3.6,2.72413793103448
"Male",36,8,"$210,001 to $240,000",">120k","manager or administrator","NSW","single",3,"Q1",3.13333333333333,2.44827586206897
"Male",40,3,"$90,001 to $120,000","90-120k","professional","NSW","married",2.73333333333333,"Q1",2.2,2.32142857142857
"Male",22,3,"$60,001 to $90,000","60-90k","Clerical or service worker","WA","single",2.83333333333333,"Q1",2.93333333333333,2.06666666666667
"Male",48,3,"Less than $30,000","<30k","retired","QLD","living with a partner",4.23333333333333,"Q4",4,3.06666666666667
"Female",30,7,"$30,001 to $60,000","30-60k","home-duties","WA","living with a partner",3.8,"Q2",4.2,3.52631578947368
"Male",47,1,"Less than $30,000","<30k",NA,"VIC","separated or divorced",3.93333333333333,"Q3",3.73333333333333,3.5
"Male",36,6,"$30,001 to $60,000","30-60k","manager or administrator","VIC","single",3.13333333333333,"Q1",3.6,2.51851851851852
"Female",56,6,"$60,001 to $90,000","60-90k","Clerical or service worker","QLD","married",3.6,"Q2",4.4,3.04166666666667
"Female",57,7,"$30,001 to $60,000","30-60k","retired","QLD","separated or divorced",4.46666666666667,"Q4",3.66666666666667,3.81818181818182
"Female",60,4,"Less than $30,000","<30k","home-duties","WA","married",4.76666666666667,"Q4",3.66666666666667,2.8
"Male",73,6,NA,NA,"retired","NSW","married",3.26666666666667,"Q1",3.73333333333333,2.13793103448276
"Male",52,3,"Less than $30,000","<30k","transport worker","QLD","separated or divorced",4.2,"Q3",2.66666666666667,3.17647058823529
"Male",52,4,"$90,001 to $120,000","90-120k","professional","QLD","married",1.23333333333333,"Q1",2.93333333333333,3.1
"Female",37,6,"$30,001 to $60,000","30-60k","manager or administrator","ACT","single",4.63333333333333,"Q4",3.8,3.30434782608696
"Male",76,8,"$60,001 to $90,000","60-90k","professional","NSW","married",3.93333333333333,"Q3",2.6,3.66666666666667
"Female",74,4,"$30,001 to $60,000","30-60k","retired","VIC","married",3.43333333333333,"Q2",3.93333333333333,3.55555555555556
"Female",36,3,"$90,001 to $120,000","90-120k","manager or administrator","NSW","married",4.26666666666667,"Q4",3.66666666666667,3.55555555555556
"Female",62,8,"Less than $30,000","<30k","professional","NSW","single",4.5,"Q4",4.93333333333333,3.14285714285714
"Male",38,3,"$60,001 to $90,000","60-90k","professional","QLD","separated or divorced",2.8,"Q1",3.73333333333333,2.13333333333333
"Female",44,4,"$30,001 to $60,000","30-60k","professional","QLD","separated or divorced",2.73333333333333,"Q1",3.2,2.51851851851852
"Male",43,6,"$90,001 to $120,000","90-120k","professional","QLD","separated or divorced",3.9,"Q3",3.8,2.54545454545455
"Male",40,3,"$60,001 to $90,000","60-90k","tradesperson","QLD","married",2.26666666666667,"Q1",4.13333333333333,1.75862068965517
"Female",23,7,"$120,001 to $150,000",">120k","sales","VIC","single",3.93333333333333,"Q3",4.2,3.09090909090909
"Female",28,7,"$30,001 to $60,000","30-60k","professional","VIC","single",4.26666666666667,"Q4",2.8,3.85714285714286
"Female",46,3,"$90,001 to $120,000","90-120k","professional","QLD","married",2.03333333333333,"Q1",3.8,1.93333333333333
"Male",58,2,NA,NA,NA,"QLD","married",3.66666666666667,"Q2",4.2,3.08333333333333
"Male",58,1,"Less than $30,000","<30k","retired","VIC","living with a partner",3.73333333333333,"Q2",4.26666666666667,2.37931034482759
"Female",41,1,"Less than $30,000","<30k","home-duties","NSW","living with a partner",5,"Q4",4.26666666666667,3.26666666666667
"Male",72,7,"$30,001 to $60,000","30-60k","retired","ACT","married",3.83333333333333,"Q3",3.46666666666667,3.1
"Male",75,3,"Less than $30,000","<30k","retired","VIC","married",3.66666666666667,"Q2",2.66666666666667,2.52941176470588
"Female",55,3,"$30,001 to $60,000","30-60k","professional","WA","married",4.53333333333333,"Q4",4.06666666666667,4.11764705882353
"Male",46,4,"$90,001 to $120,000","90-120k","professional","VIC","married",4.06666666666667,"Q3",3.73333333333333,2.46666666666667
"Male",55,3,"$90,001 to $120,000","90-120k","Clerical or service worker","VIC","married",3.8,"Q2",4.06666666666667,2.23333333333333
"Male",32,7,"$60,001 to $90,000","60-90k","professional","NSW","married",3.43333333333333,"Q2",2.93333333333333,2.1
"Male",31,6,"$120,001 to $150,000",">120k","transport worker","NT","married",3.6,"Q2",3.06666666666667,3.33333333333333
"Male",19,3,NA,NA,NA,"NSW","single",3,"Q1",3.13333333333333,NA
"Male",68,7,"$210,001 to $240,000",">120k","professional","VIC","married",4.5,"Q4",3.66666666666667,3.62068965517241
"Female",66,8,"$30,001 to $60,000","30-60k","retired","NSW","separated or divorced",4.26666666666667,"Q4",3.93333333333333,2.94736842105263
"Female",25,7,"$90,001 to $120,000","90-120k","manager or administrator","NSW","living with a partner",3,"Q1",3,3
"Female",39,8,"$120,001 to $150,000",">120k","manager or administrator","VIC","living with a partner",4.53333333333333,"Q4",4.26666666666667,4.7
"Male",56,6,"$60,001 to $90,000","60-90k","manager or administrator","QLD","separated or divorced",3.53333333333333,"Q2",4.26666666666667,2.91304347826087
"Male",43,4,"$60,001 to $90,000","60-90k","professional","NSW","married",3.16666666666667,"Q1",3.2,2.46666666666667
"Female",56,2,"Less than $30,000","<30k","retired","QLD","married",4.2,"Q3",3.86666666666667,2.63333333333333
"Male",67,8,"$120,001 to $150,000",">120k","professional","NSW","married",3.9,"Q3",3.66666666666667,3.03333333333333
"Female",26,1,"$30,001 to $60,000","30-60k","Clerical or service worker","VIC","living with a partner",3.76666666666667,"Q2",3.33333333333333,NA
"Female",53,1,"Less than $30,000","<30k",NA,"VIC","married",3.13333333333333,"Q1",3.53333333333333,2.89285714285714
"Female",32,7,"$60,001 to $90,000","60-90k","home-duties","NSW","married",4.03333333333333,"Q3",2.86666666666667,2.6
"Male",54,3,"$60,001 to $90,000","60-90k","professional","VIC","living with a partner",4.53333333333333,"Q4",4.33333333333333,3.84
"Male",40,6,"$120,001 to $150,000",">120k","tradesperson","VIC","married",4.06666666666667,"Q3",4.13333333333333,3.36363636363636
"Female",24,7,"$60,001 to $90,000","60-90k",NA,"VIC","single",3.56666666666667,"Q2",3.4,2.44444444444444
"Female",39,7,"$90,001 to $120,000","90-120k","professional","NSW","married",3.2,"Q1",2.8,2.64285714285714
"Male",34,8,"$90,001 to $120,000","90-120k","professional","NSW","married",2.5,"Q1",2.46666666666667,2
"Male",35,8,"$60,001 to $90,000","60-90k","professional","WA","living with a partner",3.83333333333333,"Q3",3,2.6
"Male",30,7,"$120,001 to $150,000",">120k","professional","NSW","married",4.33333333333333,"Q4",3.26666666666667,1.66666666666667
"Female",34,2,"$60,001 to $90,000","60-90k","Clerical or service worker","VIC","married",2.93333333333333,"Q1",3.13333333333333,2.43333333333333
"Female",56,3,"Less than $30,000","<30k","small business owner","WA","married",4.13333333333333,"Q3",3.53333333333333,3.8
"Female",22,2,"Less than $30,000","<30k","unemployed","QLD","living with a partner",3.8,"Q2",3.93333333333333,2.45454545454545
"Male",54,3,"$60,001 to $90,000","60-90k","manager or administrator","QLD","married",3.8,"Q2",3.6,2.92
"Female",35,7,NA,NA,NA,"QLD",NA,3.9,"Q3",4.53333333333333,4.17647058823529
"Female",72,8,"$30,001 to $60,000","30-60k","professional","WA","widowed",4.63333333333333,"Q4",4.46666666666667,4.5
"Male",32,1,"$60,001 to $90,000","60-90k","manager or administrator","WA","married",3.93333333333333,"Q3",3.53333333333333,3.14285714285714
"Female",41,3,"$60,001 to $90,000","60-90k","home-duties","NSW","married",3.63333333333333,"Q2",3.2,3.14285714285714
"Male",27,8,"$90,001 to $120,000","90-120k","manager or administrator","WA","living with a partner",3.7,"Q2",3.33333333333333,3.24137931034483
"Male",26,7,"$90,001 to $120,000","90-120k","professional","VIC","single",4.56666666666667,"Q4",4.6,3.30434782608696
"Male",61,3,"$90,001 to $120,000","90-120k","retired","VIC","married",3.76666666666667,"Q2",3.8,3.375
"Male",35,6,NA,NA,NA,"Tas","single",2.3,"Q1",4.13333333333333,3.9
"Male",37,7,"$150,001 to $180,000",">120k","manager or administrator","NSW","married",3.23333333333333,"Q1",3.13333333333333,2.2
"Male",34,8,"$90,001 to $120,000","90-120k","professional","VIC","married",3.06666666666667,"Q1",3.26666666666667,2.53333333333333
"Male",53,2,"$30,001 to $60,000","30-60k","tradesperson","VIC","separated or divorced",4.06666666666667,"Q3",3.73333333333333,3.15384615384615
"Female",34,2,"$120,001 to $150,000",">120k","small business owner","NSW","married",3.83333333333333,"Q3",3.6,3.08
"Female",30,3,"$60,001 to $90,000","60-90k","Clerical or service worker","QLD","married",3.6,"Q2",3.6,2.86206896551724
"Male",45,4,"$60,001 to $90,000","60-90k","manager or administrator","NSW","married",4.36666666666667,"Q4",4.06666666666667,2.30769230769231
"Female",36,3,"$30,001 to $60,000","30-60k","home-duties","VIC","married",4.2,"Q3",3.8,NA
"Female",31,7,"$30,001 to $60,000","30-60k","professional","VIC","single",3.43333333333333,"Q2",3.46666666666667,2.33333333333333
"Male",21,2,"$90,001 to $120,000","90-120k","tradesperson","ACT","single",3.53333333333333,"Q2",2.06666666666667,2.33333333333333
"Male",33,6,"$60,001 to $90,000","60-90k","professional","NSW","single",4.26666666666667,"Q4",4.26666666666667,3.88461538461538
"Male",51,3,"more than $240,001",">120k","small business owner","NSW","married",3.36666666666667,"Q1",4,2.91304347826087
"Female",67,3,"Less than $30,000","<30k","retired","VIC","married",3,"Q1",4.26666666666667,3.90909090909091
"Female",34,7,"more than $240,001",">120k","professional","WA","married",3.2,"Q1",3.46666666666667,2.45454545454545
"Male",55,1,NA,NA,"Clerical or service worker","VIC","married",3,"Q1",3,2
"Male",51,2,"Less than $30,000","<30k","retired","QLD","separated or divorced",4.1,"Q3",3.26666666666667,3.17857142857143
"Male",32,8,"$90,001 to $120,000","90-120k","professional","VIC","single",3.6,"Q2",3.33333333333333,2.73333333333333
"Female",36,7,"$30,001 to $60,000","30-60k",NA,"VIC","separated or divorced",3.43333333333333,"Q2",3.46666666666667,2.6551724137931
"Female",34,2,"$60,001 to $90,000","60-90k","manager or administrator","NSW","living with a partner",4.43333333333333,"Q4",3.86666666666667,2.85
"Male",55,8,"$90,001 to $120,000","90-120k","professional","SA","separated or divorced",3,"Q1",4.46666666666667,2.46428571428571
"Female",43,6,NA,NA,NA,"VIC","separated or divorced",3.4,"Q2",3.86666666666667,2.9
"Male",47,7,"$90,001 to $120,000","90-120k","professional","NSW","married",4.63333333333333,"Q4",4.2,3.86666666666667
"Male",62,4,"$90,001 to $120,000","90-120k",NA,"Tas","married",3.06666666666667,"Q1",3.2,2.625
"Female",67,3,"Less than $30,000","<30k","retired","QLD","separated or divorced",3.63333333333333,"Q2",3.33333333333333,NA
"Male",47,3,"$90,001 to $120,000","90-120k","sales","VIC","separated or divorced",4.73333333333333,"Q4",4.6,2.52
"Male",26,8,"$180,001 to $210,000",">120k","Clerical or service worker","QLD","single",3.4,"Q2",3.26666666666667,2.5
"Male",45,7,"$180,001 to $210,000",">120k","small business owner","QLD","single",3.9,"Q3",3.26666666666667,3.23333333333333
"Female",58,3,"$90,001 to $120,000","90-120k","professional","NSW","separated or divorced",3.63333333333333,"Q2",3.66666666666667,3.25
"Male",74,3,"Less than $30,000","<30k","small business owner","VIC","married",3.43333333333333,"Q2",3.73333333333333,3.06666666666667
"Male",60,2,"$30,001 to $60,000","30-60k","retired","VIC","living with a partner",3.8,"Q2",3.8,2.91304347826087
"Male",70,8,"$30,001 to $60,000","30-60k","professional","VIC","married",3.96666666666667,"Q3",4.86666666666667,2.63333333333333
"Male",60,2,"$120,001 to $150,000",">120k","manager or administrator","NSW","married",4.4,"Q4",4,3.35714285714286
"Male",45,8,"$60,001 to $90,000","60-90k","small business owner","QLD","married",4.13333333333333,"Q3",4.4,4.05263157894737
"Male",59,1,"more than $240,001",">120k","professional","WA","living with a partner",3.9,"Q3",4.4,2.29166666666667
"Male",59,2,"$150,001 to $180,000",">120k","manager or administrator","NSW","married",3.46666666666667,"Q2",4.06666666666667,2.7
"Female",43,1,"$60,001 to $90,000","60-90k","home-duties","VIC","married",3.46666666666667,"Q2",3.33333333333333,3.75
"Female",68,2,"$30,001 to $60,000","30-60k","retired","VIC","living with a partner",5,"Q4",3.6,4.76666666666667
"Male",56,8,"$30,001 to $60,000","30-60k","retired","VIC","separated or divorced",3.33333333333333,"Q1",3.33333333333333,3.375
"Female",38,3,"Less than $30,000","<30k","home-duties","NSW","married",3.6,"Q2",3.4,2.16666666666667
"Male",57,4,"$120,001 to $150,000",">120k","manager or administrator","VIC","married",3.23333333333333,"Q1",2.86666666666667,3.66666666666667
"Female",36,7,"$90,001 to $120,000","90-120k","manager or administrator","ACT","married",2.56666666666667,"Q1",3.4,2.22727272727273
"Female",63,6,"$60,001 to $90,000","60-90k","retired","NSW","married",4.3,"Q4",2.93333333333333,3.69230769230769
"Female",30,8,"$150,001 to $180,000",">120k","manager or administrator","QLD","living with a partner",3.63333333333333,"Q2",2.93333333333333,2.84210526315789
"Male",68,7,"$60,001 to $90,000","60-90k","manager or administrator","SA","married",4.06666666666667,"Q3",3.26666666666667,2.2
"Female",52,7,"$30,001 to $60,000","30-60k","professional","NSW","single",4.46666666666667,"Q4",3.46666666666667,3.95
"Female",56,6,NA,NA,"professional","NSW","separated or divorced",4.9,"Q4",4.26666666666667,3.88461538461538
"Female",21,3,"Less than $30,000","<30k",NA,"NSW","living with a partner",3.33333333333333,"Q1",3.93333333333333,2.36
"Female",67,3,"$30,001 to $60,000","30-60k",NA,"QLD","married",3.36666666666667,"Q1",3.33333333333333,2.13793103448276
"Female",19,1,"Less than $30,000","<30k","unemployed","QLD","living with a partner",3,"Q1",3.06666666666667,2.71428571428571
"Male",31,7,"$150,001 to $180,000",">120k","sales","NSW","married",2.9,"Q1",1.93333333333333,2.57142857142857
"Female",45,6,"$30,001 to $60,000","30-60k","home-duties","VIC","separated or divorced",4.53333333333333,"Q4",4.13333333333333,3.40909090909091
"Female",23,3,"$30,001 to $60,000","30-60k","home-duties","NSW","living with a partner",4.36666666666667,"Q4",3.2,3.61904761904762
"Male",60,8,"$120,001 to $150,000",">120k","small business owner","NSW","married",4.16666666666667,"Q3",3.93333333333333,3.08
"Male",62,2,NA,NA,"small business owner","WA","married",3.8,"Q2",3.46666666666667,3.3
"Male",19,3,"$90,001 to $120,000","90-120k","sales","VIC","single",3.66666666666667,"Q2",3.2,3.25925925925926
"Female",56,3,"$30,001 to $60,000","30-60k","manager or administrator","NSW","separated or divorced",4.46666666666667,"Q4",4.33333333333333,3.95652173913043
"Male",54,3,"$30,001 to $60,000","30-60k","transport worker","NSW","married",4.56666666666667,"Q4",4.4,4.07692307692308
"Male",20,3,"Less than $30,000","<30k",NA,"NSW","single",4.03333333333333,"Q3",3.06666666666667,4.3
"Male",41,8,"$120,001 to $150,000",">120k","professional","SA","married",3.43333333333333,"Q2",3.06666666666667,2.44
"Female",35,1,"$30,001 to $60,000","30-60k",NA,"QLD","married",4.33333333333333,"Q4",3.93333333333333,3.25
"Female",57,6,"$90,001 to $120,000","90-120k","manager or administrator","NSW","married",3.83333333333333,"Q3",3.33333333333333,2.65384615384615
"Female",32,8,"$90,001 to $120,000","90-120k","professional","VIC","single",4.2,"Q3",4.33333333333333,3.41666666666667
"Female",65,8,"$60,001 to $90,000","60-90k","professional","NSW","separated or divorced",3.46666666666667,"Q2",4.26666666666667,3.3
"Female",39,6,"$30,001 to $60,000","30-60k","Clerical or service worker","QLD","single",4.36666666666667,"Q4",3.86666666666667,3.44444444444444
"Male",63,3,"$30,001 to $60,000","30-60k","transport worker","QLD","married",3,"Q1",3.6,3
"Male",64,8,"$30,001 to $60,000","30-60k","manager or administrator","VIC","widowed",3.93333333333333,"Q3",4.73333333333333,3.75
"Female",63,1,"$30,001 to $60,000","30-60k","sales","QLD","married",3.6,"Q2",3.33333333333333,2.45833333333333
"Male",36,3,"$150,001 to $180,000",">120k","manager or administrator","ACT","living with a partner",3.4,"Q2",4.13333333333333,2.88
"Female",42,6,"$30,001 to $60,000","30-60k",NA,"QLD","married",3.2,"Q1",4.4,2.43333333333333
"Male",41,3,"Less than $30,000","<30k","small business owner","NSW","single",3,"Q1",2.6,2.95238095238095
"Female",61,6,"$30,001 to $60,000","30-60k","retired","NSW","separated or divorced",2.63333333333333,"Q1",3.13333333333333,NA
"Male",31,6,"Less than $30,000","<30k","sales","NSW","single",4.03333333333333,"Q3",3.73333333333333,3.43333333333333
"Male",45,7,"$90,001 to $120,000","90-120k","professional","NSW","single",3.73333333333333,"Q2",3.06666666666667,2.2
"Male",38,4,"$90,001 to $120,000","90-120k","sales","NSW","married",2.16666666666667,"Q1",2.53333333333333,2.17241379310345
"Male",25,7,"$60,001 to $90,000","60-90k","small business owner","VIC","single",3.6,"Q2",3.33333333333333,3.4
"Female",26,2,"Less than $30,000","<30k","sales","VIC","single",4.56666666666667,"Q4",3.93333333333333,3.22222222222222
"Male",22,3,"$60,001 to $90,000","60-90k","manager or administrator","VIC","single",3.16666666666667,"Q1",3.06666666666667,2.8
"Female",67,1,"Less than $30,000","<30k","retired","VIC","married",3.73333333333333,"Q2",3.6,3.66666666666667
"Male",43,6,"$30,001 to $60,000","30-60k",NA,"NSW","separated or divorced",3,"Q1",3.26666666666667,2.61111111111111
"Female",56,4,"$60,001 to $90,000","60-90k","professional","NSW","married",3.93333333333333,"Q3",4.33333333333333,2.62962962962963
"Female",31,4,"$90,001 to $120,000","90-120k","sales","NSW","single",3.53333333333333,"Q2",3.73333333333333,2.27777777777778
"Male",50,6,"$120,001 to $150,000",">120k","manager or administrator","VIC","married",2.13333333333333,"Q1",2.8,2.2
"Male",20,7,"$30,001 to $60,000","30-60k","unemployed","VIC","single",4,"Q3",3.66666666666667,NA
"Female",55,3,"$30,001 to $60,000","30-60k","sales","VIC","widowed",4.63333333333333,"Q4",3.2,3.57142857142857
"Female",25,8,"$90,001 to $120,000","90-120k","professional","NSW","married",4.43333333333333,"Q4",4.33333333333333,3.45454545454545
"Male",52,8,"$90,001 to $120,000","90-120k","professional","NSW","married",3.2,"Q1",3.06666666666667,2.48148148148148
"Female",41,3,"$60,001 to $90,000","60-90k","small business owner","NSW","separated or divorced",3.16666666666667,"Q1",3,4
"Female",63,7,"$30,001 to $60,000","30-60k","retired","QLD","living with a partner",4.56666666666667,"Q4",4.73333333333333,3.42857142857143
"Female",63,6,"Less than $30,000","<30k","sales","NSW","separated or divorced",3.8,"Q2",4.26666666666667,3.88888888888889
"Female",61,1,"$30,001 to $60,000","30-60k","sales","ACT","married",3.9,"Q3",4.06666666666667,3.35
"Female",37,4,"$90,001 to $120,000","90-120k","manager or administrator","QLD","married",2.93333333333333,"Q1",3,2.24
"Male",38,3,"$90,001 to $120,000","90-120k","tradesperson","NSW","living with a partner",3.5,"Q2",2.86666666666667,3.4
"Female",32,8,"$60,001 to $90,000","60-90k","professional","WA","single",3.63333333333333,"Q2",4.33333333333333,2.54166666666667
"Male",33,3,"$60,001 to $90,000","60-90k","manager or administrator","QLD","married",4.43333333333333,"Q4",3.73333333333333,3.88888888888889
"Female",57,2,"Less than $30,000","<30k","retired","NSW","married",3.76666666666667,"Q2",3.6,3.46428571428571
"Female",68,2,"Less than $30,000","<30k","retired","QLD","married",4.23333333333333,"Q4",3.86666666666667,3.19230769230769
"Male",53,2,"$90,001 to $120,000","90-120k","professional","NSW","living with a partner",2.53333333333333,"Q1",4.46666666666667,2.79310344827586
"Female",48,6,"$60,001 to $90,000","60-90k","manager or administrator","VIC","married",3.06666666666667,"Q1",3.2,2.26923076923077
"Female",23,7,"Less than $30,000","<30k","unemployed","VIC","single",3.53333333333333,"Q2",3.2,2.60714285714286
"Male",26,3,"$30,001 to $60,000","30-60k","sales","SA","single",3.5,"Q2",3.33333333333333,2.53571428571429
"Male",35,3,"$30,001 to $60,000","30-60k","manager or administrator","NSW","separated or divorced",3.63333333333333,"Q2",4.13333333333333,2.72
"Male",50,6,"$30,001 to $60,000","30-60k","manager or administrator","ACT","married",3.63333333333333,"Q2",4.46666666666667,2.84615384615385
"Female",37,2,"$30,001 to $60,000","30-60k","home-duties","SA","married",4.13333333333333,"Q3",4.2,4
"Female",44,6,"Less than $30,000","<30k",NA,"WA","married",4.33333333333333,"Q4",4.8,4.9
"Male",39,4,"$30,001 to $60,000","30-60k","professional","QLD","living with a partner",4,"Q3",2.33333333333333,2.4
"Male",31,8,"$60,001 to $90,000","60-90k","transport worker","VIC","married",4.06666666666667,"Q3",3.93333333333333,3.13333333333333
"Male",39,4,"$30,001 to $60,000","30-60k","transport worker","QLD","married",3.36666666666667,"Q1",3.73333333333333,3
"Male",56,7,"$90,001 to $120,000","90-120k","manager or administrator","VIC","living with a partner",3.46666666666667,"Q2",4,3.41666666666667
"Female",29,8,"$90,001 to $120,000","90-120k","professional","VIC","married",3.3,"Q1",4.4,2.40909090909091
"Male",55,6,"$90,001 to $120,000","90-120k","manager or administrator","SA","married",1.76666666666667,"Q1",2.93333333333333,3.5
"Female",55,2,"$30,001 to $60,000","30-60k","Clerical or service worker","WA","single",4,"Q3",3.93333333333333,3.76923076923077
"Male",63,4,"$60,001 to $90,000","60-90k","retired","VIC","married",3.33333333333333,"Q1",3.26666666666667,2.32142857142857
"Female",57,2,"$30,001 to $60,000","30-60k","retired","SA","married",3.8,"Q2",4.33333333333333,2.84210526315789
"Female",49,3,"$30,001 to $60,000","30-60k","labourer","NSW","separated or divorced",3.2,"Q1",3.53333333333333,2.5
"Male",65,6,"Less than $30,000","<30k","Clerical or service worker","QLD","married",3.46666666666667,"Q2",3.8,2.52941176470588
"Female",49,4,"$30,001 to $60,000","30-60k","professional","NSW","married",3.86666666666667,"Q3",4,2.4
"Female",44,2,"$60,001 to $90,000","60-90k","Clerical or service worker","QLD","married",4.5,"Q4",4.33333333333333,2.75
"Female",41,3,"Less than $30,000","<30k",NA,"NSW","separated or divorced",4.1,"Q3",3.6,3.08333333333333
"Female",32,6,"$60,001 to $90,000","60-90k","manager or administrator","VIC","single",3.86666666666667,"Q3",4.4,2.85
"Female",32,6,"$120,001 to $150,000",">120k",NA,"NSW","married",3.86666666666667,"Q3",4.33333333333333,3.06666666666667
"Male",19,7,"$30,001 to $60,000","30-60k","unemployed","NSW","single",2.1,"Q1",3.8,2
"Female",31,3,"$60,001 to $90,000","60-90k","professional","VIC","single",3.73333333333333,"Q2",3.86666666666667,3.64285714285714
"Male",51,3,"$60,001 to $90,000","60-90k","sales","WA","married",2.2,"Q1",2.4,2.31034482758621
"Female",48,7,"$60,001 to $90,000","60-90k","small business owner","NSW","married",3.9,"Q3",3.8,2.48148148148148
"Male",36,7,"$30,001 to $60,000","30-60k","professional","VIC","single",3.56666666666667,"Q2",4,2.63333333333333
"Female",51,2,"$30,001 to $60,000","30-60k","manager or administrator","QLD","married",3.83333333333333,"Q3",3.33333333333333,4.07692307692308
"Male",38,1,"Less than $30,000","<30k","manager or administrator","QLD","married",4.46666666666667,"Q4",3.73333333333333,3.63333333333333
"Male",30,6,"$90,001 to $120,000","90-120k","unemployed","QLD","married",3.4,"Q2",4.33333333333333,2.85714285714286
"Female",56,3,"$30,001 to $60,000","30-60k","sales","VIC","separated or divorced",4.2,"Q3",4.66666666666667,4.04166666666667
"Male",20,7,"$30,001 to $60,000","30-60k","sales","SA","single",4.03333333333333,"Q3",3.66666666666667,2.52173913043478
"Female",43,1,"Less than $30,000","<30k","Clerical or service worker","QLD","single",3.23333333333333,"Q1",4.4,NA
"Male",30,3,"$90,001 to $120,000","90-120k","manager or administrator","VIC","single",3.4,"Q2",3.6,2.19230769230769
"Female",30,7,"$60,001 to $90,000","60-90k","Clerical or service worker","VIC","living with a partner",3.6,"Q2",3.06666666666667,3.4
"Female",29,6,"$60,001 to $90,000","60-90k","Clerical or service worker","VIC","living with a partner",4.03333333333333,"Q3",4.66666666666667,3.07407407407407
"Female",48,6,"$30,001 to $60,000","30-60k","small business owner","QLD","separated or divorced",3.23333333333333,"Q1",3.53333333333333,3.16666666666667
"Female",61,1,"$30,001 to $60,000","30-60k","manager or administrator","VIC","separated or divorced",4.3,"Q4",4.13333333333333,NA
"Male",32,2,"$60,001 to $90,000","60-90k","labourer","QLD","living with a partner",3.7,"Q2",3.66666666666667,2.5
"Female",57,1,"Less than $30,000","<30k",NA,"VIC","single",3.93333333333333,"Q3",3.73333333333333,2.88
"Male",45,6,"$30,001 to $60,000","30-60k","Clerical or service worker","SA","married",3.46666666666667,"Q2",3.06666666666667,2.66666666666667
"Female",62,2,"Less than $30,000","<30k","retired","VIC","single",4.86666666666667,"Q4",3.06666666666667,3.9
"Female",34,7,NA,NA,"small business owner","NSW","single",3.56666666666667,"Q2",3.06666666666667,2.75
"Female",48,2,"$30,001 to $60,000","30-60k","Clerical or service worker","NSW","married",4.3,"Q4",3.06666666666667,3.53333333333333
"Male",61,1,"$90,001 to $120,000","90-120k","Clerical or service worker","VIC","married",3.16666666666667,"Q1",3.26666666666667,2.63333333333333
"Male",28,3,"$30,001 to $60,000","30-60k","professional","VIC","married",3.4,"Q2",3.93333333333333,2.4
"Female",25,7,"Less than $30,000","<30k",NA,"VIC","single",4.23333333333333,"Q4",4,3.6875
"Male",33,1,"$60,001 to $90,000","60-90k","sales","VIC","living with a partner",3.6,"Q2",3.46666666666667,2.58333333333333
"Male",25,8,"$60,001 to $90,000","60-90k","professional","VIC","married",3.76666666666667,"Q2",4,2.44
"Male",72,6,NA,NA,NA,"SA","married",4.33333333333333,"Q4",4.13333333333333,2.80769230769231
